name,index,interval,underlying_data,options_data,lot_size,strike_step,strike_method,entry_time,exit_time,premium_target_per_leg,premium_band,fixed_distance_points,target_delta_ce,target_delta_pe,lots,per_leg_sl_pct,combined_mtm_sl_rupees,combined_mtm_target_rupees,slippage_per_order_rupees,charges_per_lot_roundtrip_rupees,output_name,save_trades,strategy,status,trades,net_pnl,gross_pnl,max_drawdown,win_rate,avg_pnl,profit_factor,report_path,score
nifty_strangle_v1,NIFTY,5minute,data/underlying_5m.csv,data/options_5m.csv,50,50,premium_target,09:30,15:20,50,10,200,0.2,-0.2,1,40,2000,3500,5,40,sweep_tradebook_00577.csv,False,nifty_strangle_v1,ok,24,6293.500000000004,8693.500000000004,-4135.999999999998,41.66666666666667,262.2291666666668,2.171319560766798,,1.938305931656997
nifty_strangle_v1,NIFTY,5minute,data/underlying_5m.csv,data/options_5m.csv,50,50,premium_target,09:30,15:20,50,10,200,0.2,-0.2,1,40,3000,3500,5,40,sweep_tradebook_01105.csv,False,nifty_strangle_v1,ok,24,6293.500000000004,8693.500000000004,-4135.999999999998,41.66666666666667,262.2291666666668,2.171319560766798,,1.938305931656997
nifty_strangle_v1,NIFTY,5minute,data/underlying_5m.csv,data/options_5m.csv,50,50,delta_target,09:45,15:20,60,20,300,0.15,-0.25,1,30,2000,3500,5,40,sweep_tradebook_00532.csv,False,nifty_strangle_v1,ok,25,14842.24999999999,17342.249999999993,-11117.250000000002,60.0,593.6899999999996,1.7198947483296758,,1.9350648766556469
nifty_strangle_v1,NIFTY,5minute,data/underlying_5m.csv,data/options_5m.csv,50,50,fixed_distance,09:45,15:20,60,20,300,0.2,-0.2,1,40,3000,3500,5,40,sweep_tradebook_00362.csv,False,nifty_strangle_v1,ok,25,13186.500000000007,15686.500000000007,-10191.0,64.0,527.4600000000003,2.0168099626016898,,1.9339358257285846
nifty_strangle_v1,NIFTY,5minute,data/underlying_5m.csv,data/options_5m.csv,50,50,delta_target,10:00,15:20,60,20,300,0.25,-0.2,1,40,4000,1500,5,40,sweep_tradebook_00074.csv,False,nifty_strangle_v1,ok,26,9319.000000000005,11919.000000000005,-6925.999999999996,57.692307692307686,358.42307692307713,1.6002189875048314,,1.9224327506164078
nifty_strangle_v1,NIFTY,5minute,data/underlying_5m.csv,data/options_5m.csv,50,50,premium_target,09:20,15:20,40,10,200,0.2,-0.2,1,50,4000,1500,5,40,sweep_tradebook_00631.csv,False,nifty_strangle_v1,ok,24,4772.5,7172.5,-3466.25,54.166666666666664,198.85416666666666,1.9177884615384615,,1.918514845534319
nifty_strangle_v1,NIFTY,5minute,data/underlying_5m.csv,data/options_5m.csv,50,50,premium_target,09:20,15:20,40,15,200,0.2,-0.2,1,50,4000,1500,5,40,sweep_tradebook_00719.csv,False,nifty_strangle_v1,ok,24,4772.5,7172.5,-3466.25,54.166666666666664,198.85416666666666,1.9177884615384615,,1.918514845534319
nifty_strangle_v1,NIFTY,5minute,data/underlying_5m.csv,data/options_5m.csv,50,50,premium_target,09:20,15:20,40,20,200,0.2,-0.2,1,50,3000,1500,5,40,sweep_tradebook_01024.csv,False,nifty_strangle_v1,ok,24,4772.5,7172.5,-3466.25,54.166666666666664,198.85416666666666,1.9177884615384615,,1.918514845534319
nifty_strangle_v1,NIFTY,5minute,data/underlying_5m.csv,data/options_5m.csv,50,50,delta_target,09:20,15:20,60,20,300,0.15,-0.2,1,40,4000,1500,5,40,sweep_tradebook_00493.csv,False,nifty_strangle_v1,ok,25,11060.000000000005,13560.000000000005,-8952.499999999993,68.0,442.4000000000002,1.6220647374785575,,1.9154091036023475
nifty_strangle_v1,NIFTY,5minute,data/underlying_5m.csv,data/options_5m.csv,50,50,delta_target,09:45,15:20,60,20,300,0.25,-0.2,1,30,4000,1500,5,40,sweep_tradebook_00547.csv,False,nifty_strangle_v1,ok,25,11825.749999999996,14325.749999999996,-9466.750000000002,64.0,473.02999999999986,1.937565655164212,,1.8891879472891957
nifty_strangle_v1,NIFTY,5minute,data/underlying_5m.csv,data/options_5m.csv,50,50,fixed_distance,09:45,15:20,60,20,300,0.2,-0.2,1,50,3000,2500,5,40,sweep_tradebook_00462.csv,False,nifty_strangle_v1,ok,25,10913.750000000007,13413.750000000007,-9146.25,68.0,436.5500000000003,1.9402326082274401,,1.8732485991526588
nifty_strangle_v1,NIFTY,5minute,data/underlying_5m.csv,data/options_5m.csv,50,50,delta_target,09:30,15:20,60,20,300,0.2,-0.15,1,50,2000,2500,5,40,sweep_tradebook_00840.csv,False,nifty_strangle_v1,ok,25,17197.5,19697.5,-14012.5,64.0,687.9,1.9988383911717729,,1.8672970561998214
nifty_strangle_v1,NIFTY,5minute,data/underlying_5m.csv,data/options_5m.csv,50,50,premium_target,09:20,15:20,50,10,200,0.2,-0.2,1,50,3000,1500,5,40,sweep_tradebook_00003.csv,False,nifty_strangle_v1,ok,24,5097.499999999998,7497.499999999998,-3847.5,54.166666666666664,212.39583333333326,1.9205417607223476,,1.8665529564652368
nifty_strangle_v1,NIFTY,5minute,data/underlying_5m.csv,data/options_5m.csv,50,50,premium_target,09:20,15:20,50,20,200,0.2,-0.2,1,50,3000,1500,5,40,sweep_tradebook_00485.csv,False,nifty_strangle_v1,ok,24,5097.499999999998,7497.499999999998,-3847.5,54.166666666666664,212.39583333333326,1.9205417607223476,,1.8665529564652368
nifty_strangle_v1,NIFTY,5minute,data/underlying_5m.csv,data/options_5m.csv,50,50,premium_target,09:20,15:20,50,10,200,0.2,-0.2,1,50,4000,1500,5,40,sweep_tradebook_00701.csv,False,nifty_strangle_v1,ok,24,5097.499999999998,7497.499999999998,-3847.5,54.166666666666664,212.39583333333326,1.9205417607223476,,1.8665529564652368
nifty_strangle_v1,NIFTY,5minute,data/underlying_5m.csv,data/options_5m.csv,50,50,premium_target,09:20,15:20,50,20,200,0.2,-0.2,1,50,2000,1500,5,40,sweep_tradebook_01046.csv,False,nifty_strangle_v1,ok,24,5097.499999999998,7497.499999999998,-3847.5,54.166666666666664,212.39583333333326,1.9205417607223476,,1.8665529564652368
nifty_strangle_v1,NIFTY,5minute,data/underlying_5m.csv,data/options_5m.csv,50,50,fixed_distance,09:30,15:20,60,20,500,0.2,-0.2,1,40,4000,3500,5,40,sweep_tradebook_00589.csv,False,nifty_strangle_v1,ok,25,9362.000000000004,11862.000000000004,-7173.0,56.00000000000001,374.48000000000013,1.978572175185534,,1.865172173428134
nifty_strangle_v1,NIFTY,5minute,data/underlying_5m.csv,data/options_5m.csv,50,50,fixed_distance,09:30,15:20,60,20,300,0.2,-0.2,1,40,2000,3500,5,40,sweep_tradebook_00506.csv,False,nifty_strangle_v1,ok,25,14152.50000000001,16652.500000000007,-10585.0,52.0,566.1000000000004,1.9644280895430855,,1.8570335380255087
nifty_strangle_v1,NIFTY,5minute,data/underlying_5m.csv,data/options_5m.csv,50,50,fixed_distance,09:45,15:20,60,20,500,0.2,-0.2,1,30,3000,3500,5,40,sweep_tradebook_00817.csv,False,nifty_strangle_v1,ok,25,8508.249999999998,11008.249999999998,-6372.5,52.0,340.3299999999999,1.8321230347930264,,1.8551510396233815
nifty_strangle_v1,NIFTY,5minute,data/underlying_5m.csv,data/options_5m.csv,50,50,fixed_distance,09:45,15:20,60,20,500,0.2,-0.2,1,30,4000,3500,5,40,sweep_tradebook_00910.csv,False,nifty_strangle_v1,ok,25,8508.249999999998,11008.249999999998,-6372.5,52.0,340.3299999999999,1.8321230347930264,,1.8551510396233815
nifty_strangle_v1,NIFTY,5minute,data/underlying_5m.csv,data/options_5m.csv,50,50,delta_target,10:00,15:20,60,20,300,0.2,-0.25,1,30,4000,2500,5,40,sweep_tradebook_00710.csv,False,nifty_strangle_v1,ok,26,10511.249999999996,13111.249999999996,-8773.250000000002,65.38461538461539,404.278846153846,1.6781342236415537,,1.8519483394672172
nifty_strangle_v1,NIFTY,5minute,data/underlying_5m.csv,data/options_5m.csv,50,50,delta_target,10:00,15:20,60,20,300,0.25,-0.2,1,50,3000,1500,5,40,sweep_tradebook_00670.csv,False,nifty_strangle_v1,ok,26,9436.250000000004,12036.250000000004,-7643.749999999998,61.53846153846154,362.93269230769243,1.6271496219988373,,1.849889930184289
nifty_strangle_v1,NIFTY,5minute,data/underlying_5m.csv,data/options_5m.csv,50,50,delta_target,09:20,15:20,60,20,300,0.2,-0.15,1,50,4000,3500,5,40,sweep_tradebook_00976.csv,False,nifty_strangle_v1,ok,25,12209.999999999993,14709.999999999993,-10895.000000000005,72.0,488.3999999999997,1.9128118867395567,,1.8406975676916004
nifty_strangle_v1,NIFTY,5minute,data/underlying_5m.csv,data/options_5m.csv,50,50,delta_target,09:30,15:20,60,20,300,0.2,-0.15,1,50,2000,3500,5,40,sweep_tradebook_00923.csv,False,nifty_strangle_v1,ok,25,17614.999999999996,20114.999999999996,-14257.5,60.0,704.5999999999999,2.019681620839363,,1.8354900929335436
nifty_strangle_v1,NIFTY,5minute,data/underlying_5m.csv,data/options_5m.csv,50,50,delta_target,09:30,15:20,60,20,300,0.2,-0.2,1,40,4000,3500,5,40,sweep_tradebook_00992.csv,False,nifty_strangle_v1,ok,25,18392.0,20892.0,-14576.000000000004,56.00000000000001,735.68,2.083092868500089,,1.821800219538968
nifty_strangle_v1,NIFTY,5minute,data/underlying_5m.csv,data/options_5m.csv,50,50,delta_target,10:00,15:20,60,20,300,0.25,-0.2,1,50,4000,3500,5,40,sweep_tradebook_01003.csv,False,nifty_strangle_v1,ok,26,9551.250000000004,12151.250000000004,-7951.249999999998,61.53846153846154,367.3557692307694,1.606572993569898,,1.8166108376767085
nifty_strangle_v1,NIFTY,5minute,data/underlying_5m.csv,data/options_5m.csv,50,50,fixed_distance,10:00,15:20,60,20,300,0.2,-0.2,1,40,3000,3500,5,40,sweep_tradebook_00944.csv,False,nifty_strangle_v1,ok,26,9950.000000000007,12550.000000000007,-8640.0,65.38461538461539,382.69230769230796,1.6576338400528756,,1.8054665242165249
nifty_strangle_v1,NIFTY,5minute,data/underlying_5m.csv,data/options_5m.csv,50,50,delta_target,09:45,15:20,60,20,300,0.25,-0.15,1,30,4000,3500,5,40,sweep_tradebook_00067.csv,False,nifty_strangle_v1,ok,25,12699.49999999999,15199.49999999999,-11296.0,68.0,507.9799999999996,1.7388047762409642,,1.8042475212464582
nifty_strangle_v1,NIFTY,5minute,data/underlying_5m.csv,data/options_5m.csv,50,50,premium_target,09:20,15:20,60,10,200,0.2,-0.2,1,50,4000,2500,5,40,sweep_tradebook_00066.csv,False,nifty_strangle_v1,ok,25,6192.499999999999,8692.499999999998,-4680.0,48.0,247.69999999999996,1.960263616980035,,1.8031837606837604
nifty_strangle_v1,NIFTY,5minute,data/underlying_5m.csv,data/options_5m.csv,50,50,premium_target,09:20,15:20,60,20,200,0.2,-0.2,1,50,4000,2500,5,40,sweep_tradebook_00234.csv,False,nifty_strangle_v1,ok,25,6192.499999999999,8692.499999999998,-4680.0,48.0,247.69999999999996,1.960263616980035,,1.8031837606837604
nifty_strangle_v1,NIFTY,5minute,data/underlying_5m.csv,data/options_5m.csv,50,50,premium_target,09:20,15:20,60,15,200,0.2,-0.2,1,50,2000,2500,5,40,sweep_tradebook_00404.csv,False,nifty_strangle_v1,ok,25,6192.499999999999,8692.499999999998,-4680.0,48.0,247.69999999999996,1.960263616980035,,1.8031837606837604
nifty_strangle_v1,NIFTY,5minute,data/underlying_5m.csv,data/options_5m.csv,50,50,premium_target,09:20,15:20,60,10,200,0.2,-0.2,1,50,2000,2500,5,40,sweep_tradebook_00499.csv,False,nifty_strangle_v1,ok,25,6192.499999999999,8692.499999999998,-4680.0,48.0,247.69999999999996,1.960263616980035,,1.8031837606837604
nifty_strangle_v1,NIFTY,5minute,data/underlying_5m.csv,data/options_5m.csv,50,50,premium_target,09:20,15:20,60,15,200,0.2,-0.2,1,50,3000,2500,5,40,sweep_tradebook_00938.csv,False,nifty_strangle_v1,ok,25,6192.499999999999,8692.499999999998,-4680.0,48.0,247.69999999999996,1.960263616980035,,1.8031837606837604
nifty_strangle_v1,NIFTY,5minute,data/underlying_5m.csv,data/options_5m.csv,50,50,delta_target,09:45,15:20,60,20,300,0.15,-0.25,1,40,3000,2500,5,40,sweep_tradebook_01043.csv,False,nifty_strangle_v1,ok,25,11517.000000000018,14017.000000000018,-10339.499999999996,68.0,460.68000000000075,1.5473339036213298,,1.7938836500797932
nifty_strangle_v1,NIFTY,5minute,data/underlying_5m.csv,data/options_5m.csv,50,50,fixed_distance,10:00,15:20,60,20,400,0.2,-0.2,1,40,4000,2500,5,40,sweep_tradebook_00828.csv,False,nifty_strangle_v1,ok,26,8795.0,11395.0,-7315.5,57.692307692307686,338.2692307692308,1.5767969569779643,,1.7791648922467047
nifty_strangle_v1,NIFTY,5minute,data/underlying_5m.csv,data/options_5m.csv,50,50,delta_target,09:45,15:20,60,20,300,0.15,-0.2,1,30,3000,3500,5,40,sweep_tradebook_00139.csv,False,nifty_strangle_v1,ok,25,9521.75,12021.75,-8388.000000000002,64.0,380.87,1.619784547288941,,1.775163328564616
nifty_strangle_v1,NIFTY,5minute,data/underlying_5m.csv,data/options_5m.csv,50,50,fixed_distance,10:00,15:20,60,20,300,0.2,-0.2,1,30,2000,1500,5,40,sweep_tradebook_00296.csv,False,nifty_strangle_v1,ok,26,7902.249999999998,10502.249999999998,-6849.250000000002,61.53846153846154,303.93269230769226,1.6559108547239105,,1.7691240759094897
nifty_strangle_v1,NIFTY,5minute,data/underlying_5m.csv,data/options_5m.csv,50,50,delta_target,09:30,15:20,60,20,300,0.2,-0.15,1,40,2000,1500,5,40,sweep_tradebook_00427.csv,False,nifty_strangle_v1,ok,25,14330.500000000007,16830.500000000007,-12709.500000000004,64.0,573.2200000000003,1.8228353238401473,,1.7675423895511235
nifty_strangle_v1,NIFTY,5minute,data/underlying_5m.csv,data/options_5m.csv,50,50,fixed_distance,10:00,15:20,60,20,300,0.2,-0.2,1,40,4000,3500,5,40,sweep_tradebook_00244.csv,False,nifty_strangle_v1,ok,26,9557.500000000007,12157.500000000007,-8640.0,65.38461538461539,367.59615384615415,1.6157191174102115,,1.7600382834757844
nifty_strangle_v1,NIFTY,5minute,data/underlying_5m.csv,data/options_5m.csv,50,50,premium_target,09:20,15:20,70,15,200,0.2,-0.2,1,40,4000,2500,5,40,sweep_tradebook_00507.csv,False,nifty_strangle_v1,ok,25,4591.0,7091.0,-3591.9999999999973,48.0,183.64,1.748085383737983,,1.758118040089088
nifty_strangle_v1,NIFTY,5minute,data/underlying_5m.csv,data/options_5m.csv,50,50,fixed_distance,10:00,15:20,60,20,400,0.2,-0.2,1,50,4000,1500,5,40,sweep_tradebook_00889.csv,False,nifty_strangle_v1,ok,26,10301.25,12901.25,-9366.25,65.38461538461539,396.2019230769231,1.6548271752085817,,1.753672658583909
nifty_strangle_v1,NIFTY,5minute,data/underlying_5m.csv,data/options_5m.csv,50,50,premium_target,09:20,15:20,80,15,200,0.2,-0.2,1,40,4000,3500,5,40,sweep_tradebook_01111.csv,False,nifty_strangle_v1,ok,25,5232.000000000003,7732.000000000003,-4249.499999999995,52.0,209.28000000000011,1.7987176551408302,,1.751203671020122
nifty_strangle_v1,NIFTY,5minute,data/underlying_5m.csv,data/options_5m.csv,50,50,premium_target,09:20,15:20,50,15,200,0.2,-0.2,1,40,3000,3500,5,40,sweep_tradebook_00016.csv,False,nifty_strangle_v1,ok,24,4213.500000000004,6613.500000000004,-3372.499999999998,50.0,175.56250000000014,1.703070248623395,,1.749369903632322
nifty_strangle_v1,NIFTY,5minute,data/underlying_5m.csv,data/options_5m.csv,50,50,fixed_distance,09:45,15:20,60,20,300,0.2,-0.2,1,30,2000,3500,5,40,sweep_tradebook_00558.csv,False,nifty_strangle_v1,ok,25,8513.0,11013.0,-7169.25,56.00000000000001,340.52,1.5619420103305446,,1.7474324371447503
nifty_strangle_v1,NIFTY,5minute,data/underlying_5m.csv,data/options_5m.csv,50,50,fixed_distance,09:20,15:20,60,20,200,0.2,-0.2,1,30,2000,1500,5,40,sweep_tradebook_00116.csv,False,nifty_strangle_v1,ok,25,8206.499999999996,10706.499999999998,-7173.25,60.0,328.2599999999999,1.5050153846153842,,1.7440421008608364
nifty_strangle_v1,NIFTY,5minute,data/underlying_5m.csv,data/options_5m.csv,50,50,fixed_distance,09:20,15:20,60,20,200,0.2,-0.2,1,30,3000,1500,5,40,sweep_tradebook_01110.csv,False,nifty_strangle_v1,ok,25,8183.999999999993,10683.999999999996,-7173.25,60.0,327.35999999999973,1.5029343985251185,,1.7409054473216452
nifty_strangle_v1,NIFTY,5minute,data/underlying_5m.csv,data/options_5m.csv,50,50,delta_target,09:30,15:20,60,20,300,0.2,-0.2,1,40,4000,1500,5,40,sweep_tradebook_00013.csv,False,nifty_strangle_v1,ok,25,14331.499999999998,16831.5,-12573.500000000004,60.0,573.2599999999999,1.8640721090075973,,1.739817870918996
nifty_strangle_v1,NIFTY,5minute,data/underlying_5m.csv,data/options_5m.csv,50,50,delta_target,09:30,15:20,60,20,300,0.2,-0.15,1,40,3000,1500,5,40,sweep_tradebook_00731.csv,False,nifty_strangle_v1,ok,25,14139.500000000007,16639.500000000007,-12900.500000000004,64.0,565.5800000000003,1.8030612824444832,,1.736042789039185
nifty_strangle_v1,NIFTY,5minute,data/underlying_5m.csv,data/options_5m.csv,50,50,delta_target,09:30,15:20,60,20,300,0.2,-0.15,1,40,3000,2500,5,40,sweep_tradebook_01200.csv,False,nifty_strangle_v1,ok,25,16594.500000000004,19094.500000000004,-14615.499999999996,60.0,663.7800000000002,1.9093125839064087,,1.735404194177415
nifty_strangle_v1,NIFTY,5minute,data/underlying_5m.csv,data/options_5m.csv,50,50,delta_target,09:30,15:20,60,20,300,0.2,-0.15,1,40,2000,3500,5,40,sweep_tradebook_01076.csv,False,nifty_strangle_v1,ok,25,17203.0,19703.000000000004,-14669.5,56.00000000000001,688.12,1.949602561271804,,1.7327052728450187
nifty_strangle_v1,NIFTY,5minute,data/underlying_5m.csv,data/options_5m.csv,50,50,delta_target,10:00,15:20,60,20,300,0.25,-0.2,1,50,4000,1500,5,40,sweep_tradebook_00230.csv,False,nifty_strangle_v1,ok,26,8736.250000000004,11336.250000000004,-7951.249999999998,61.53846153846154,336.00961538461553,1.55481463840597,,1.714111230696674
nifty_strangle_v1,NIFTY,5minute,data/underlying_5m.csv,data/options_5m.csv,50,50,delta_target,09:30,15:20,60,20,300,0.2,-0.25,1,40,3000,1500,5,40,sweep_tradebook_00143.csv,False,nifty_strangle_v1,ok,25,12704.999999999998,15205.0,-11442.499999999996,60.0,508.19999999999993,1.7589605734767029,,1.710334280096133
nifty_strangle_v1,NIFTY,5minute,data/underlying_5m.csv,data/options_5m.csv,50,50,fixed_distance,10:00,15:20,60,20,300,0.2,-0.2,1,40,2000,2500,5,40,sweep_tradebook_01116.csv,False,nifty_strangle_v1,ok,26,9635.000000000011,12235.00000000001,-9137.5,65.38461538461539,370.5769230769235,1.699328615496281,,1.7082921182784396
nifty_strangle_v1,NIFTY,5minute,data/underlying_5m.csv,data/options_5m.csv,50,50,fixed_distance,09:20,15:20,60,20,200,0.2,-0.2,1,40,4000,3500,5,40,sweep_tradebook_00476.csv,False,nifty_strangle_v1,ok,25,8570.500000000011,11070.500000000007,-7755.499999999996,60.0,342.82000000000045,1.4397044865710698,,1.705086712655537
nifty_strangle_v1,NIFTY,5minute,data/underlying_5m.csv,data/options_5m.csv,50,50,delta_target,09:30,15:20,60,20,300,0.2,-0.15,1,40,3000,3500,5,40,sweep_tradebook_00128.csv,False,nifty_strangle_v1,ok,25,17012.000000000007,19512.000000000004,-14860.5,56.00000000000001,680.4800000000002,1.9292620309171356,,1.7047797853369677
nifty_strangle_v1,NIFTY,5minute,data/underlying_5m.csv,data/options_5m.csv,50,50,premium_target,09:20,15:20,70,20,200,0.2,-0.2,1,40,2000,3500,5,40,sweep_tradebook_00283.csv,False,nifty_strangle_v1,ok,25,4623.500000000002,7123.500000000002,-3781.499999999998,48.0,184.94000000000008,1.628876496191513,,1.7026629644321047
nifty_strangle_v1,NIFTY,5minute,data/underlying_5m.csv,data/options_5m.csv,50,50,premium_target,09:20,15:20,70,15,200,0.2,-0.2,1,40,2000,3500,5,40,sweep_tradebook_00373.csv,False,nifty_strangle_v1,ok,25,4623.500000000002,7123.500000000002,-3781.499999999998,48.0,184.94000000000008,1.628876496191513,,1.7026629644321047
nifty_strangle_v1,NIFTY,5minute,data/underlying_5m.csv,data/options_5m.csv,50,50,delta_target,09:30,15:20,60,20,300,0.25,-0.15,1,30,4000,3500,5,40,sweep_tradebook_00021.csv,False,nifty_strangle_v1,ok,25,10979.250000000004,13479.250000000004,-9609.750000000007,56.00000000000001,439.17000000000013,1.8037371204772974,,1.7025115117458827
nifty_strangle_v1,NIFTY,5minute,data/underlying_5m.csv,data/options_5m.csv,50,50,delta_target,10:00,15:20,60,20,300,0.2,-0.25,1,50,4000,1500,5,40,sweep_tradebook_00784.csv,False,nifty_strangle_v1,ok,26,8740.0,11340.0,-8675.0,69.23076923076923,336.15384615384613,1.551115314889257,,1.6998004876967412
nifty_strangle_v1,NIFTY,5minute,data/underlying_5m.csv,data/options_5m.csv,50,50,fixed_distance,09:20,15:20,60,20,200,0.2,-0.2,1,40,3000,3500,5,40,sweep_tradebook_00213.csv,False,nifty_strangle_v1,ok,25,8503.000000000011,11003.000000000007,-7822.999999999996,60.0,340.12000000000046,1.434735927194642,,1.6869231752524625
nifty_strangle_v1,NIFTY,5minute,data/underlying_5m.csv,data/options_5m.csv,50,50,fixed_distance,09:20,15:20,60,20,400,0.2,-0.2,1,50,2000,1500,5,40,sweep_tradebook_00932.csv,False,nifty_strangle_v1,ok,25,6681.249999999996,9181.249999999996,-6153.750000000002,60.0,267.24999999999983,1.489065788269741,,1.6857200893763955
nifty_strangle_v1,NIFTY,5minute,data/underlying_5m.csv,data/options_5m.csv,50,50,delta_target,09:30,15:20,60,20,300,0.2,-0.15,1,40,4000,2500,5,40,sweep_tradebook_00322.csv,False,nifty_strangle_v1,ok,25,16192.500000000004,18692.500000000004,-15017.499999999996,60.0,647.7000000000002,1.868160737742273,,1.67824205094057
nifty_strangle_v1,NIFTY,5minute,data/underlying_5m.csv,data/options_5m.csv,50,50,delta_target,10:00,15:20,60,20,300,0.25,-0.2,1,40,3000,3500,5,40,sweep_tradebook_00392.csv,False,nifty_strangle_v1,ok,26,9154.00000000001,11754.00000000001,-8313.499999999993,57.692307692307686,352.07692307692344,1.5545862110747615,,1.678023696397428
nifty_strangle_v1,NIFTY,5minute,data/underlying_5m.csv,data/options_5m.csv,50,50,fixed_distance,10:00,15:20,60,20,500,0.2,-0.2,1,50,4000,2500,5,40,sweep_tradebook_00167.csv,False,nifty_strangle_v1,ok,26,7882.5,10482.5,-7420.0,61.53846153846154,303.1730769230769,1.5229723005473546,,1.6777161517727557
nifty_strangle_v1,NIFTY,5minute,data/underlying_5m.csv,data/options_5m.csv,50,50,delta_target,09:20,15:20,60,20,300,0.25,-0.15,1,30,4000,3500,5,40,sweep_tradebook_00619.csv,False,nifty_strangle_v1,ok,25,9130.749999999989,11630.749999999989,-9549.750000000004,72.0,365.22999999999956,1.4752566721753042,,1.6761245058771157
nifty_strangle_v1,NIFTY,5minute,data/underlying_5m.csv,data/options_5m.csv,50,50,premium_target,09:30,15:20,40,10,200,0.2,-0.2,1,40,3000,3500,5,40,sweep_tradebook_00009.csv,False,nifty_strangle_v1,ok,24,5153.000000000004,7553.000000000003,-4096.5,41.66666666666667,214.70833333333348,1.965523702454563,,1.6745697546686205
nifty_strangle_v1,NIFTY,5minute,data/underlying_5m.csv,data/options_5m.csv,50,50,premium_target,09:30,15:20,40,15,200,0.2,-0.2,1,40,4000,3500,5,40,sweep_tradebook_00137.csv,False,nifty_strangle_v1,ok,24,5153.000000000004,7553.000000000003,-4096.5,41.66666666666667,214.70833333333348,1.965523702454563,,1.6745697546686205
nifty_strangle_v1,NIFTY,5minute,data/underlying_5m.csv,data/options_5m.csv,50,50,premium_target,09:30,15:20,40,20,200,0.2,-0.2,1,40,3000,3500,5,40,sweep_tradebook_00494.csv,False,nifty_strangle_v1,ok,24,5153.000000000004,7553.000000000003,-4096.5,41.66666666666667,214.70833333333348,1.965523702454563,,1.6745697546686205
nifty_strangle_v1,NIFTY,5minute,data/underlying_5m.csv,data/options_5m.csv,50,50,premium_target,09:30,15:20,40,20,200,0.2,-0.2,1,40,2000,3500,5,40,sweep_tradebook_00872.csv,False,nifty_strangle_v1,ok,24,5153.000000000004,7553.000000000003,-4096.5,41.66666666666667,214.70833333333348,1.965523702454563,,1.6745697546686205
nifty_strangle_v1,NIFTY,5minute,data/underlying_5m.csv,data/options_5m.csv,50,50,delta_target,09:20,15:20,60,20,300,0.25,-0.15,1,50,3000,1500,5,40,sweep_tradebook_01001.csv,False,nifty_strangle_v1,ok,25,7329.99999999999,9829.99999999999,-7097.500000000009,64.0,293.1999999999996,1.4645120405576677,,1.6727580133849922
nifty_strangle_v1,NIFTY,5minute,data/underlying_5m.csv,data/options_5m.csv,50,50,delta_target,09:30,15:20,60,20,300,0.2,-0.25,1,30,4000,1500,5,40,sweep_tradebook_01087.csv,False,nifty_strangle_v1,ok,25,12353.499999999993,14853.499999999993,-11516.500000000004,60.0,494.1399999999997,1.71845648317776,,1.6726783310901738
nifty_strangle_v1,NIFTY,5minute,data/underlying_5m.csv,data/options_5m.csv,50,50,premium_target,09:30,15:20,70,10,200,0.2,-0.2,1,40,3000,2500,5,40,sweep_tradebook_00179.csv,False,nifty_strangle_v1,ok,25,5752.000000000002,8252.000000000002,-4685.499999999996,44.0,230.08000000000007,1.9769021739130441,,1.6676171166364329
nifty_strangle_v1,NIFTY,5minute,data/underlying_5m.csv,data/options_5m.csv,50,50,premium_target,09:30,15:20,70,20,200,0.2,-0.2,1,40,2000,2500,5,40,sweep_tradebook_00523.csv,False,nifty_strangle_v1,ok,25,5752.000000000002,8252.000000000002,-4685.499999999996,44.0,230.08000000000007,1.9769021739130441,,1.6676171166364329
nifty_strangle_v1,NIFTY,5minute,data/underlying_5m.csv,data/options_5m.csv,50,50,premium_target,09:30,15:20,70,10,200,0.2,-0.2,1,40,2000,2500,5,40,sweep_tradebook_00916.csv,False,nifty_strangle_v1,ok,25,5752.000000000002,8252.000000000002,-4685.499999999996,44.0,230.08000000000007,1.9769021739130441,,1.6676171166364329
nifty_strangle_v1,NIFTY,5minute,data/underlying_5m.csv,data/options_5m.csv,50,50,premium_target,09:30,15:20,70,10,200,0.2,-0.2,1,40,4000,2500,5,40,sweep_tradebook_01097.csv,False,nifty_strangle_v1,ok,25,5752.000000000002,8252.000000000002,-4685.499999999996,44.0,230.08000000000007,1.9769021739130441,,1.6676171166364329
nifty_strangle_v1,NIFTY,5minute,data/underlying_5m.csv,data/options_5m.csv,50,50,delta_target,10:00,15:20,60,20,300,0.2,-0.25,1,50,4000,2500,5,40,sweep_tradebook_00940.csv,False,nifty_strangle_v1,ok,26,8420.000000000004,11020.000000000004,-8675.0,69.23076923076923,323.846153846154,1.530937179790337,,1.6629128796275774
nifty_strangle_v1,NIFTY,5minute,data/underlying_5m.csv,data/options_5m.csv,50,50,delta_target,09:20,15:20,60,20,300,0.15,-0.15,1,50,2000,3500,5,40,sweep_tradebook_00369.csv,False,nifty_strangle_v1,ok,25,14893.749999999993,17393.749999999993,-14026.25,60.0,595.7499999999997,1.7461331329450807,,1.6618483201140712
nifty_strangle_v1,NIFTY,5minute,data/underlying_5m.csv,data/options_5m.csv,50,50,delta_target,10:00,15:20,60,20,300,0.25,-0.25,1,50,2000,3500,5,40,sweep_tradebook_00121.csv,False,nifty_strangle_v1,ok,26,15011.25,17611.25,-13998.75,57.692307692307686,577.3557692307693,1.8554028064676966,,1.6492509633415071
