name,index,interval,underlying_data,options_data,lot_size,strike_step,strike_method,entry_time,exit_time,premium_target_per_leg,premium_band,fixed_distance_points,target_delta_ce,target_delta_pe,lots,per_leg_sl_pct,combined_mtm_sl_rupees,combined_mtm_target_rupees,slippage_per_order_rupees,charges_per_lot_roundtrip_rupees,output_name,save_trades,strategy,status,trades,net_pnl,gross_pnl,max_drawdown,win_rate,avg_pnl,profit_factor,report_path,score
banknifty_strangle_v1,BANKNIFTY,5minute,data/underlying_5m_banknifty.csv,data/options_5m_banknifty.csv,30,100,delta_target,09:20,15:20,60,20,300,0.25,-0.1,1,25,4500,3500,5,50,sweep_tradebook_00044.csv,False,banknifty_strangle_v1,ok,31,7310.250000000013,11030.250000000013,-8378.249999999996,61.29032258064516,235.81451612903268,1.2138930644400312,,1.4854303048504067
banknifty_strangle_v1,BANKNIFTY,5minute,data/underlying_5m_banknifty.csv,data/options_5m_banknifty.csv,30,100,delta_target,09:30,15:20,60,20,300,0.1,-0.25,1,30,3500,1500,5,50,sweep_tradebook_00042.csv,False,banknifty_strangle_v1,ok,31,8166.749999999982,11886.749999999982,-9840.750000000011,64.51612903225806,263.4435483870962,1.2637519680271276,,1.475052304726968
banknifty_strangle_v1,BANKNIFTY,5minute,data/underlying_5m_banknifty.csv,data/options_5m_banknifty.csv,30,100,delta_target,09:20,15:20,60,20,300,0.2,-0.15,1,25,2500,3500,5,50,sweep_tradebook_00039.csv,False,banknifty_strangle_v1,ok,31,9818.249999999996,13538.249999999996,-13139.999999999996,58.06451612903226,316.71774193548373,1.330034916993357,,1.3278483576373545
banknifty_strangle_v1,BANKNIFTY,5minute,data/underlying_5m_banknifty.csv,data/options_5m_banknifty.csv,30,100,delta_target,09:30,15:20,60,20,300,0.1,-0.25,1,35,2500,3500,5,50,sweep_tradebook_00051.csv,False,banknifty_strangle_v1,ok,31,7717.199999999973,11437.199999999973,-11131.87500000001,58.06451612903226,248.9419354838701,1.2197974964754128,,1.2738976457100604
banknifty_strangle_v1,BANKNIFTY,5minute,data/underlying_5m_banknifty.csv,data/options_5m_banknifty.csv,30,100,delta_target,09:20,15:20,60,20,300,0.25,-0.1,1,30,4500,3500,5,50,sweep_tradebook_00105.csv,False,banknifty_strangle_v1,ok,31,5337.300000000013,9057.300000000014,-8095.499999999988,61.29032258064516,172.1709677419359,1.1500343651305662,,1.2721954251764744
banknifty_strangle_v1,BANKNIFTY,5minute,data/underlying_5m_banknifty.csv,data/options_5m_banknifty.csv,30,100,delta_target,09:30,15:20,60,20,300,0.15,-0.2,1,40,2500,3500,5,50,sweep_tradebook_00116.csv,False,banknifty_strangle_v1,ok,31,8515.200000000003,12235.200000000004,-12007.799999999994,54.83870967741935,274.683870967742,1.2750360946114865,,1.2575261563854467
banknifty_strangle_v1,BANKNIFTY,5minute,data/underlying_5m_banknifty.csv,data/options_5m_banknifty.csv,30,100,delta_target,10:00,15:20,60,20,300,0.25,-0.2,1,40,2500,1500,5,50,sweep_tradebook_00113.csv,False,banknifty_strangle_v1,ok,31,10421.999999999996,14141.999999999996,-19065.0,64.51612903225806,336.19354838709666,1.3606914810777133,,1.191817466561762
banknifty_strangle_v1,BANKNIFTY,5minute,data/underlying_5m_banknifty.csv,data/options_5m_banknifty.csv,30,100,delta_target,09:30,15:20,60,20,300,0.15,-0.1,1,35,2500,3500,5,50,sweep_tradebook_00067.csv,False,banknifty_strangle_v1,ok,31,8400.900000000001,12120.900000000001,-16071.600000000006,61.29032258064516,270.99677419354845,1.2779178245335454,,1.1356203168241472
banknifty_strangle_v1,BANKNIFTY,5minute,data/underlying_5m_banknifty.csv,data/options_5m_banknifty.csv,30,100,delta_target,10:00,15:20,60,20,300,0.2,-0.1,1,25,2500,3500,5,50,sweep_tradebook_00070.csv,False,banknifty_strangle_v1,ok,31,5699.999999999998,9420.0,-9375.000000000004,51.61290322580645,183.87096774193543,1.176350473361797,,1.1241290322580642
banknifty_strangle_v1,BANKNIFTY,5minute,data/underlying_5m_banknifty.csv,data/options_5m_banknifty.csv,30,100,delta_target,09:30,15:20,60,20,300,0.1,-0.1,1,30,4500,2500,5,50,sweep_tradebook_00076.csv,False,banknifty_strangle_v1,ok,31,6846.450000000007,10566.450000000008,-15355.049999999992,67.74193548387096,220.85322580645183,1.1977625359081792,,1.1232954672577518
banknifty_strangle_v1,BANKNIFTY,5minute,data/underlying_5m_banknifty.csv,data/options_5m_banknifty.csv,30,100,delta_target,10:00,15:20,60,20,300,0.15,-0.1,1,25,3500,3500,5,50,sweep_tradebook_00080.csv,False,banknifty_strangle_v1,ok,31,3986.2499999999845,7706.249999999983,-8812.875000000004,64.51612903225806,128.58870967741885,1.1285213396203597,,1.097482468144799
banknifty_strangle_v1,BANKNIFTY,5minute,data/underlying_5m_banknifty.csv,data/options_5m_banknifty.csv,30,100,delta_target,09:20,15:20,60,20,300,0.15,-0.15,1,35,4500,3500,5,50,sweep_tradebook_00078.csv,False,banknifty_strangle_v1,ok,31,9489.900000000005,13209.900000000005,-23247.97499999999,67.74193548387096,306.1258064516131,1.2644153510192568,,1.0856226499644146
banknifty_strangle_v1,BANKNIFTY,5minute,data/underlying_5m_banknifty.csv,data/options_5m_banknifty.csv,30,100,delta_target,10:00,15:20,60,20,300,0.15,-0.1,1,30,3500,3500,5,50,sweep_tradebook_00102.csv,False,banknifty_strangle_v1,ok,31,3307.4999999999827,7027.499999999981,-7839.00000000001,61.29032258064516,106.69354838709621,1.1133664435327137,,1.0348320432576543
banknifty_strangle_v1,BANKNIFTY,5minute,data/underlying_5m_banknifty.csv,data/options_5m_banknifty.csv,30,100,delta_target,10:00,15:20,60,20,300,0.25,-0.15,1,40,2500,2500,5,50,sweep_tradebook_00114.csv,False,banknifty_strangle_v1,ok,31,7309.499999999989,11029.49999999999,-16868.99999999999,58.06451612903226,235.7903225806448,1.2026532479414451,,1.0139547824889705
banknifty_strangle_v1,BANKNIFTY,5minute,data/underlying_5m_banknifty.csv,data/options_5m_banknifty.csv,30,100,delta_target,09:20,15:20,60,20,300,0.2,-0.15,1,30,2500,2500,5,50,sweep_tradebook_00098.csv,False,banknifty_strangle_v1,ok,31,5391.149999999996,9111.149999999994,-13139.999999999996,58.06451612903226,173.90806451612892,1.1779856585385178,,0.9909305494181764
