datetime,open,high,low,close,volume
2026-02-05 14:50:00+05:30,60544.8,60570.0,60544.8,60570.0,300
2026-02-05 14:55:00+05:30,60570.0,60600.0,60570.0,60600.0,960
2026-02-05 15:00:00+05:30,60600.0,60641.0,60600.0,60635.0,1230
2026-02-05 15:05:00+05:30,60635.0,60635.0,60600.0,60615.0,180
2026-02-05 15:10:00+05:30,60615.0,60633.2,60610.0,60620.0,120
2026-02-05 15:15:00+05:30,60620.0,60625.0,60600.0,60610.0,750
2026-02-05 15:20:00+05:30,60610.0,60610.0,60580.0,60580.0,60
2026-02-05 15:25:00+05:30,60580.0,60608.0,60570.0,60604.6,780
2026-02-06 09:15:00+05:30,60500.0,60595.2,60480.0,60549.0,1380
2026-02-06 09:20:00+05:30,60549.0,60600.0,60543.6,60599.8,570
2026-02-06 09:25:00+05:30,60600.0,60611.0,60576.8,60582.6,690
2026-02-06 09:30:00+05:30,60582.6,60582.6,60550.0,60550.0,300
2026-02-06 09:35:00+05:30,60550.0,60550.0,60519.4,60523.2,330
2026-02-06 09:40:00+05:30,60523.2,60535.0,60500.0,60525.0,720
2026-02-06 09:45:00+05:30,60525.0,60539.8,60505.0,60527.4,270
2026-02-06 09:50:00+05:30,60527.4,60553.6,60520.0,60520.0,240
2026-02-06 09:55:00+05:30,60520.0,60543.0,60492.6,60543.0,1080
2026-02-06 10:00:00+05:30,60543.0,60543.0,60456.0,60497.6,1320
2026-02-06 10:05:00+05:30,60497.6,60500.0,60451.0,60470.0,750
2026-02-06 10:10:00+05:30,60470.0,60470.0,60400.0,60440.0,2340
2026-02-06 10:15:00+05:30,60440.0,60484.0,60405.2,60463.0,690
2026-02-06 10:20:00+05:30,60463.0,60512.8,60449.6,60497.0,870
2026-02-06 10:25:00+05:30,60497.0,60497.0,60375.0,60375.0,1470
2026-02-06 10:30:00+05:30,60375.0,60375.0,60300.2,60340.2,2970
2026-02-06 10:35:00+05:30,60340.2,60340.2,60263.8,60307.2,2040
2026-02-06 10:40:00+05:30,60307.2,60307.2,60210.0,60232.0,1710
2026-02-06 10:45:00+05:30,60232.0,60273.8,60225.6,60263.8,960
2026-02-06 10:50:00+05:30,60248.2,60280.6,60240.0,60244.4,1200
2026-02-06 10:55:00+05:30,60244.4,60294.0,60244.4,60268.2,840
2026-02-06 11:00:00+05:30,60268.2,60311.2,60264.6,60291.0,960
2026-02-06 11:05:00+05:30,60291.0,60344.4,60291.0,60344.4,1050
2026-02-06 11:10:00+05:30,60344.4,60350.8,60325.0,60330.4,330
2026-02-06 11:15:00+05:30,60330.4,60350.0,60301.6,60308.0,540
2026-02-06 11:20:00+05:30,60308.0,60386.0,60308.0,60378.0,450
2026-02-06 11:25:00+05:30,60378.0,60378.0,60342.6,60342.6,900
2026-02-06 11:30:00+05:30,60342.6,60400.0,60342.6,60400.0,570
2026-02-06 11:35:00+05:30,60400.0,60481.4,60400.0,60481.4,1020
2026-02-06 11:40:00+05:30,60481.4,60522.8,60464.0,60505.6,750
2026-02-06 11:45:00+05:30,60505.6,60505.6,60448.2,60500.0,420
2026-02-06 11:50:00+05:30,60500.0,60511.4,60466.2,60466.2,120
2026-02-06 11:55:00+05:30,60466.2,60490.0,60448.4,60463.4,720
2026-02-06 12:00:00+05:30,60463.4,60500.0,60441.8,60441.8,630
2026-02-06 12:05:00+05:30,60441.8,60441.8,60390.0,60390.0,420
2026-02-06 12:10:00+05:30,60390.0,60459.0,60370.0,60459.0,570
2026-02-06 12:15:00+05:30,60459.0,60459.0,60398.2,60407.8,270
2026-02-06 12:20:00+05:30,60407.8,60407.8,60343.2,60374.2,330
2026-02-06 12:25:00+05:30,60374.2,60379.8,60345.0,60379.8,210
2026-02-06 12:30:00+05:30,60379.8,60379.8,60280.4,60304.4,930
2026-02-06 12:35:00+05:30,60304.4,60345.8,60304.4,60345.8,180
2026-02-06 12:40:00+05:30,60345.8,60350.0,60326.2,60335.2,900
2026-02-06 12:45:00+05:30,60335.2,60401.8,60335.2,60363.2,180
2026-02-06 12:50:00+05:30,60363.2,60374.6,60363.2,60370.0,270
2026-02-06 12:55:00+05:30,60370.0,60370.0,60354.4,60354.4,210
2026-02-06 13:00:00+05:30,60354.4,60355.0,60350.0,60350.0,240
2026-02-06 13:05:00+05:30,60350.0,60380.8,60350.0,60350.0,150
2026-02-06 13:10:00+05:30,60350.0,60350.0,60331.6,60331.6,60
2026-02-06 13:15:00+05:30,60331.6,60355.0,60325.4,60355.0,540
2026-02-06 13:20:00+05:30,60355.0,60355.0,60329.6,60329.6,120
2026-02-06 13:25:00+05:30,60329.6,60355.0,60329.6,60355.0,30
2026-02-06 13:30:00+05:30,60355.0,60360.0,60348.4,60348.4,60
2026-02-06 13:35:00+05:30,60348.4,60348.4,60348.4,60348.4,0
2026-02-06 13:40:00+05:30,60348.4,60402.0,60348.4,60390.0,60
2026-02-06 13:45:00+05:30,60390.0,60422.4,60379.8,60422.4,180
2026-02-06 13:50:00+05:30,60422.4,60469.6,60396.6,60469.6,1050
2026-02-06 13:55:00+05:30,60469.6,60473.2,60445.0,60450.8,210
2026-02-06 14:00:00+05:30,60450.8,60513.0,60450.8,60482.8,750
2026-02-06 14:05:00+05:30,60482.8,60500.0,60469.6,60484.2,630
2026-02-06 14:10:00+05:30,60484.2,60484.2,60457.2,60464.0,60
2026-02-06 14:15:00+05:30,60464.0,60499.6,60452.4,60499.6,330
2026-02-06 14:20:00+05:30,60499.6,60523.0,60480.6,60480.6,210
2026-02-06 14:25:00+05:30,60480.6,60485.0,60471.6,60471.6,150
2026-02-06 14:30:00+05:30,60471.6,60472.6,60464.0,60464.0,150
2026-02-06 14:35:00+05:30,60464.0,60525.0,60464.0,60525.0,120
2026-02-06 14:40:00+05:30,60525.0,60540.0,60514.0,60514.0,330
2026-02-06 14:45:00+05:30,60514.0,60514.0,60505.0,60514.0,30
2026-02-06 14:50:00+05:30,60514.0,60525.0,60500.0,60525.0,630
2026-02-06 14:55:00+05:30,60525.0,60575.0,60525.0,60550.0,780
2026-02-06 15:00:00+05:30,60550.0,60618.2,60550.0,60610.0,1350
2026-02-06 15:05:00+05:30,60610.0,60617.8,60587.8,60587.8,330
2026-02-06 15:10:00+05:30,60587.8,60599.0,60578.0,60586.4,540
2026-02-06 15:15:00+05:30,60586.4,60610.0,60584.4,60587.0,660
2026-02-06 15:20:00+05:30,60587.0,60587.0,60558.8,60585.0,660
2026-02-06 15:25:00+05:30,60585.0,60586.0,60563.4,60563.4,1080
2026-02-09 09:15:00+05:30,60847.0,61050.0,60818.2,61024.4,9810
2026-02-09 09:20:00+05:30,61024.4,61065.4,61009.6,61055.0,6270
2026-02-09 09:25:00+05:30,61055.0,61080.0,61042.4,61080.0,3930
2026-02-09 09:30:00+05:30,61080.0,61150.0,61050.0,61071.0,7890
2026-02-09 09:35:00+05:30,61071.0,61092.6,61033.2,61050.0,1560
2026-02-09 09:40:00+05:30,61050.0,61074.0,61043.2,61055.8,1620
2026-02-09 09:45:00+05:30,61055.8,61080.0,61045.8,61073.6,1530
2026-02-09 09:50:00+05:30,61073.6,61080.0,61050.0,61062.2,300
2026-02-09 09:55:00+05:30,61062.2,61094.0,61061.6,61078.2,1110
2026-02-09 10:00:00+05:30,61078.2,61123.6,61078.2,61103.4,1200
2026-02-09 10:05:00+05:30,61103.4,61120.8,61095.4,61103.2,1200
2026-02-09 10:10:00+05:30,61103.2,61103.2,61066.2,61084.0,540
2026-02-09 10:15:00+05:30,61084.0,61100.0,61084.0,61098.0,1110
2026-02-09 10:20:00+05:30,61098.0,61100.8,61047.6,61067.8,2040
2026-02-09 10:25:00+05:30,61067.8,61067.8,61040.0,61045.0,810
2026-02-09 10:30:00+05:30,61045.0,61066.2,61014.4,61066.2,540
2026-02-09 10:35:00+05:30,61066.2,61116.8,61066.2,61116.8,870
2026-02-09 10:40:00+05:30,61116.8,61118.8,61095.0,61098.8,810
2026-02-09 10:45:00+05:30,61098.8,61125.0,61098.8,61115.0,360
2026-02-09 10:50:00+05:30,61115.0,61125.0,61094.0,61125.0,510
2026-02-09 10:55:00+05:30,61125.0,61140.0,61122.0,61122.0,1350
2026-02-09 11:00:00+05:30,61122.0,61133.2,61100.0,61100.0,630
2026-02-09 11:05:00+05:30,61100.0,61126.2,61072.0,61072.0,390
2026-02-09 11:10:00+05:30,61072.0,61096.8,61072.0,61089.2,90
2026-02-09 11:15:00+05:30,61089.2,61099.0,61089.2,61099.0,30
2026-02-09 11:20:00+05:30,61099.0,61108.6,61090.0,61095.0,240
2026-02-09 11:25:00+05:30,61095.0,61105.8,61086.8,61090.0,360
2026-02-09 11:30:00+05:30,61090.0,61090.0,61051.6,61069.0,480
2026-02-09 11:35:00+05:30,61069.0,61106.4,61067.2,61106.4,480
2026-02-09 11:40:00+05:30,61106.4,61106.4,61080.4,61086.8,300
2026-02-09 11:45:00+05:30,61086.8,61086.8,61057.0,61079.8,510
2026-02-09 11:50:00+05:30,61079.8,61079.8,61050.6,61052.2,300
2026-02-09 11:55:00+05:30,61052.2,61062.8,61045.0,61062.8,510
2026-02-09 12:00:00+05:30,61062.8,61072.0,61062.8,61072.0,30
2026-02-09 12:05:00+05:30,61072.0,61091.6,61072.0,61080.0,660
2026-02-09 12:10:00+05:30,61080.0,61083.2,61080.0,61083.2,90
2026-02-09 12:15:00+05:30,61083.2,61094.2,61083.2,61094.2,120
2026-02-09 12:20:00+05:30,61094.2,61094.2,61071.6,61094.0,90
2026-02-09 12:25:00+05:30,61094.0,61094.0,61090.6,61090.6,60
2026-02-09 12:30:00+05:30,61090.6,61090.6,61054.4,61054.4,510
2026-02-09 12:35:00+05:30,61054.4,61063.0,61054.4,61063.0,30
2026-02-09 12:40:00+05:30,61063.0,61063.0,61050.0,61050.0,60
2026-02-09 12:45:00+05:30,61050.0,61060.0,61050.0,61050.0,420
2026-02-09 12:50:00+05:30,61050.0,61050.0,61015.8,61015.8,300
2026-02-09 12:55:00+05:30,61015.8,61032.0,60986.6,61032.0,1320
2026-02-09 13:00:00+05:30,61032.0,61047.6,61026.2,61039.0,450
2026-02-09 13:05:00+05:30,61039.0,61080.6,61039.0,61080.6,180
2026-02-09 13:10:00+05:30,61080.6,61080.6,61025.8,61040.0,90
2026-02-09 13:15:00+05:30,61040.0,61080.0,61040.0,61080.0,210
2026-02-09 13:20:00+05:30,61080.0,61080.0,61040.0,61040.0,90
2026-02-09 13:25:00+05:30,61040.0,61040.0,61013.6,61013.6,90
2026-02-09 13:30:00+05:30,61013.6,61030.8,61013.6,61030.8,120
2026-02-09 13:35:00+05:30,61030.8,61040.0,61030.8,61040.0,30
2026-02-09 13:40:00+05:30,61040.0,61045.0,61040.0,61045.0,60
2026-02-09 13:45:00+05:30,61045.0,61050.0,61045.0,61049.8,60
2026-02-09 13:50:00+05:30,61049.8,61049.8,61024.4,61024.4,570
2026-02-09 13:55:00+05:30,61024.4,61047.6,61024.4,61044.2,150
2026-02-09 14:00:00+05:30,61044.2,61059.4,61031.6,61045.4,300
2026-02-09 14:05:00+05:30,61045.4,61046.6,61045.4,61046.6,30
2026-02-09 14:10:00+05:30,61046.6,61049.8,61046.6,61049.8,30
2026-02-09 14:15:00+05:30,61049.8,61060.0,61049.8,61060.0,60
2026-02-09 14:20:00+05:30,61060.0,61099.0,61060.0,61098.8,900
2026-02-09 14:25:00+05:30,61092.2,61098.8,61092.0,61095.2,510
2026-02-09 14:30:00+05:30,61095.2,61095.2,61063.0,61063.0,150
2026-02-09 14:35:00+05:30,61063.0,61084.8,61035.6,61063.2,360
2026-02-09 14:40:00+05:30,61063.2,61063.2,61030.0,61046.6,630
2026-02-09 14:45:00+05:30,61046.6,61080.0,61046.6,61080.0,150
2026-02-09 14:50:00+05:30,61080.0,61080.0,61065.0,61068.0,60
2026-02-09 14:55:00+05:30,61068.0,61082.2,61062.8,61063.4,720
