datetime,open,high,low,close,volume
2026-01-06 13:20:00+05:30,26624.0,26624.0,26617.1,26620.0,195
2026-01-06 13:25:00+05:30,26620.0,26623.3,26617.0,26617.0,585
2026-01-06 13:30:00+05:30,26617.0,26618.4,26610.0,26610.0,4225
2026-01-06 13:35:00+05:30,26610.0,26612.4,26610.0,26612.4,195
2026-01-06 13:40:00+05:30,26612.4,26620.0,26612.4,26620.0,390
2026-01-06 13:45:00+05:30,26620.0,26629.3,26615.0,26629.3,260
2026-01-06 13:50:00+05:30,26629.3,26633.6,26612.4,26612.4,780
2026-01-06 13:55:00+05:30,26612.4,26618.0,26612.4,26618.0,195
2026-01-06 14:00:00+05:30,26618.0,26618.7,26615.1,26617.1,455
2026-01-06 14:05:00+05:30,26617.1,26617.1,26600.0,26600.0,3510
2026-01-06 14:10:00+05:30,26600.0,26600.8,26590.1,26597.4,2535
2026-01-06 14:15:00+05:30,26597.4,26604.2,26596.0,26599.5,4485
2026-01-06 14:20:00+05:30,26599.5,26607.6,26591.0,26598.1,2925
2026-01-06 14:25:00+05:30,26598.1,26607.5,26598.1,26606.0,715
2026-01-06 14:30:00+05:30,26606.0,26606.0,26594.7,26594.7,975
2026-01-06 14:35:00+05:30,26594.7,26601.2,26594.7,26600.9,390
2026-01-06 14:40:00+05:30,26600.9,26609.9,26600.9,26605.0,1365
2026-01-06 14:45:00+05:30,26605.0,26615.0,26605.0,26610.0,1365
2026-01-06 14:50:00+05:30,26611.0,26615.5,26605.0,26612.9,1365
2026-01-06 14:55:00+05:30,26612.9,26613.9,26601.8,26611.4,455
2026-01-06 15:00:00+05:30,26611.4,26618.0,26610.0,26616.5,715
2026-01-06 15:05:00+05:30,26616.5,26620.0,26615.5,26615.5,1105
2026-01-06 15:10:00+05:30,26615.5,26615.5,26602.7,26603.0,1560
2026-01-06 15:15:00+05:30,26603.0,26614.8,26603.0,26609.8,1885
2026-01-06 15:20:00+05:30,26609.8,26615.0,26608.0,26615.0,975
2026-01-06 15:25:00+05:30,26615.0,26615.0,26606.4,26610.0,3250
2026-01-07 09:15:00+05:30,26575.0,26575.0,26534.1,26545.4,7150
2026-01-07 09:20:00+05:30,26545.4,26590.0,26545.4,26588.0,2535
2026-01-07 09:25:00+05:30,26588.0,26588.0,26551.0,26555.0,3445
2026-01-07 09:30:00+05:30,26555.0,26578.1,26555.0,26578.0,2210
2026-01-07 09:35:00+05:30,26578.0,26581.2,26570.0,26581.2,975
2026-01-07 09:40:00+05:30,26581.2,26586.0,26545.0,26545.0,4290
2026-01-07 09:45:00+05:30,26545.0,26557.6,26545.0,26557.6,1365
2026-01-07 09:50:00+05:30,26557.6,26557.6,26541.5,26550.0,2210
2026-01-07 09:55:00+05:30,26550.0,26579.8,26550.0,26579.8,2080
2026-01-07 10:00:00+05:30,26579.8,26590.0,26572.0,26578.0,2340
2026-01-07 10:05:00+05:30,26578.0,26593.0,26578.0,26593.0,1495
2026-01-07 10:10:00+05:30,26593.0,26606.7,26593.0,26600.0,715
2026-01-07 10:15:00+05:30,26600.0,26620.0,26587.9,26587.9,1300
2026-01-07 10:20:00+05:30,26587.9,26604.8,26587.9,26601.2,1040
2026-01-07 10:25:00+05:30,26601.2,26601.2,26580.0,26580.0,455
2026-01-07 10:30:00+05:30,26580.0,26580.0,26576.8,26580.0,195
2026-01-07 10:35:00+05:30,26580.0,26584.7,26565.0,26584.7,975
2026-01-07 10:40:00+05:30,26584.7,26584.7,26580.0,26580.0,455
2026-01-07 10:45:00+05:30,26580.0,26588.6,26568.7,26574.9,585
2026-01-07 10:50:00+05:30,26574.9,26609.6,26574.9,26609.6,260
2026-01-07 10:55:00+05:30,26609.6,26611.0,26605.0,26605.0,390
2026-01-07 11:00:00+05:30,26605.0,26619.0,26605.0,26617.5,975
2026-01-07 11:05:00+05:30,26617.5,26625.0,26605.6,26608.3,650
2026-01-07 11:10:00+05:30,26608.3,26612.0,26600.0,26600.8,520
2026-01-07 11:15:00+05:30,26600.8,26600.8,26584.0,26584.0,260
2026-01-07 11:20:00+05:30,26584.0,26584.0,26579.3,26579.3,195
2026-01-07 11:25:00+05:30,26579.3,26579.3,26579.3,26579.3,0
2026-01-07 11:30:00+05:30,26579.3,26607.3,26579.3,26607.3,260
2026-01-07 11:35:00+05:30,26607.3,26612.0,26593.8,26593.8,260
2026-01-07 11:40:00+05:30,26593.8,26593.8,26589.1,26589.1,65
2026-01-07 11:45:00+05:30,26589.1,26589.1,26580.0,26586.5,195
2026-01-07 11:50:00+05:30,26586.5,26586.5,26570.0,26570.0,1300
2026-01-07 11:55:00+05:30,26570.0,26577.4,26570.0,26570.0,1170
2026-01-07 12:00:00+05:30,26570.0,26571.5,26563.0,26566.0,1040
2026-01-07 12:05:00+05:30,26566.0,26570.0,26560.0,26569.0,2275
2026-01-07 12:10:00+05:30,26569.0,26569.2,26566.4,26566.4,260
2026-01-07 12:15:00+05:30,26566.4,26570.0,26560.0,26560.0,1625
2026-01-07 12:20:00+05:30,26560.0,26569.1,26560.0,26563.0,650
2026-01-07 12:25:00+05:30,26563.0,26568.3,26555.0,26555.0,780
2026-01-07 12:30:00+05:30,26555.0,26569.2,26555.0,26569.2,1625
2026-01-07 12:35:00+05:30,26569.2,26569.2,26555.0,26559.6,1560
2026-01-07 12:40:00+05:30,26559.6,26560.0,26531.1,26539.2,7995
2026-01-07 12:45:00+05:30,26539.2,26542.3,26533.0,26533.0,1105
2026-01-07 12:50:00+05:30,26533.0,26542.0,26533.0,26542.0,520
2026-01-07 12:55:00+05:30,26542.0,26547.4,26539.0,26546.9,2080
2026-01-07 13:00:00+05:30,26546.9,26554.6,26546.9,26554.6,910
2026-01-07 13:05:00+05:30,26554.6,26559.0,26554.6,26556.0,520
2026-01-07 13:10:00+05:30,26556.0,26564.1,26556.0,26557.0,325
2026-01-07 13:15:00+05:30,26557.0,26557.0,26549.1,26550.0,650
2026-01-07 13:20:00+05:30,26550.0,26550.0,26542.0,26542.0,2795
2026-01-07 13:25:00+05:30,26542.0,26542.0,26526.0,26529.0,8580
2026-01-07 13:30:00+05:30,26529.0,26534.0,26529.0,26531.4,1170
2026-01-07 13:35:00+05:30,26531.4,26538.9,26530.0,26535.0,910
2026-01-07 13:40:00+05:30,26535.0,26539.6,26526.3,26530.0,1560
2026-01-07 13:45:00+05:30,26530.0,26539.3,26530.0,26539.3,520
2026-01-07 13:50:00+05:30,26539.3,26541.0,26531.2,26535.0,520
2026-01-07 13:55:00+05:30,26535.0,26547.2,26534.6,26544.7,1950
2026-01-07 14:00:00+05:30,26544.7,26548.8,26534.9,26548.8,975
2026-01-07 14:05:00+05:30,26548.8,26550.7,26545.0,26548.6,845
2026-01-07 14:10:00+05:30,26548.6,26552.2,26543.7,26543.7,910
2026-01-07 14:15:00+05:30,26543.7,26544.0,26535.0,26535.5,2210
2026-01-07 14:20:00+05:30,26535.5,26541.9,26535.5,26539.0,715
2026-01-07 14:25:00+05:30,26539.0,26542.0,26535.8,26542.0,845
2026-01-07 14:30:00+05:30,26542.0,26545.5,26535.1,26536.8,1300
2026-01-07 14:35:00+05:30,26536.8,26545.0,26532.0,26540.0,14885
2026-01-07 14:40:00+05:30,26540.0,26555.0,26540.0,26555.0,2730
2026-01-07 14:45:00+05:30,26555.0,26559.8,26542.0,26544.9,2340
2026-01-07 14:50:00+05:30,26544.9,26562.7,26540.1,26560.0,975
2026-01-07 14:55:00+05:30,26560.0,26560.1,26553.0,26555.8,1430
2026-01-07 15:00:00+05:30,26555.8,26572.4,26555.0,26561.7,3055
2026-01-07 15:05:00+05:30,26561.7,26572.0,26561.7,26570.0,715
2026-01-07 15:10:00+05:30,26570.0,26581.0,26570.0,26580.0,1495
2026-01-07 15:15:00+05:30,26580.0,26580.6,26566.4,26566.4,1885
2026-01-07 15:20:00+05:30,26566.4,26569.3,26560.5,26565.6,2470
2026-01-07 15:25:00+05:30,26565.6,26570.8,26564.5,26570.0,3770
2026-01-08 09:15:00+05:30,26535.0,26540.0,26512.9,26539.4,3380
2026-01-08 09:20:00+05:30,26539.4,26539.4,26515.0,26520.0,2210
2026-01-08 09:25:00+05:30,26520.0,26525.5,26503.7,26503.7,6305
2026-01-08 09:30:00+05:30,26503.7,26506.1,26485.0,26499.6,7215
2026-01-08 09:35:00+05:30,26499.6,26513.0,26490.1,26513.0,2925
2026-01-08 09:40:00+05:30,26513.0,26522.0,26509.2,26520.0,2210
2026-01-08 09:45:00+05:30,26520.0,26520.0,26504.0,26509.0,780
2026-01-08 09:50:00+05:30,26509.0,26525.0,26508.7,26525.0,1690
2026-01-08 09:55:00+05:30,26525.0,26525.0,26515.0,26522.5,1170
2026-01-08 10:00:00+05:30,26522.5,26522.5,26500.0,26500.0,1950
2026-01-08 10:05:00+05:30,26499.0,26501.6,26490.0,26495.0,1300
2026-01-08 10:10:00+05:30,26495.0,26499.0,26490.0,26499.0,1430
2026-01-08 10:15:00+05:30,26499.0,26499.0,26480.0,26480.0,7930
2026-01-08 10:20:00+05:30,26480.0,26484.8,26470.0,26479.0,3380
2026-01-08 10:25:00+05:30,26479.0,26484.0,26475.0,26484.0,975
2026-01-08 10:30:00+05:30,26484.0,26485.2,26475.0,26485.2,1560
2026-01-08 10:35:00+05:30,26485.2,26486.0,26474.1,26474.1,1170
